text,label,sentiment
needs to study science a lot more,0,negative
asweh e pain me ehn like the struggle to kiss her sef na war had to stand on my toes,2,positive
lol oya now wetin dey hold you back now but for me na carrot sure pass at the moment,0,negative
just fixed my computer at 2am,0,negative
damn serious i've been on my reception girls for 2 months about that package emailed the itssokrucialtv address,0,negative
bro so na the abortion be the vex now common na person force her,2,positive
as per say we no fit do anything except for the ones wey you don give us from heaven above baba god i hail o i don leave am for you as e be things if market open we go continue hustle until then eyin temi,0,negative
xmen wednesday and i won't complain obsessed was good though,2,positive
where did you gooo this morning i wanted to watch the end of the mooovieee,0,negative
aww poor steph but i want sims3 tell me if its worth getting,0,negative
make them talk oun tori lobe to fi waro owo make dem talk,1,neutral
i claim the money ijn oya wetin be her handle,0,negative
im not even bothered again sef todays discovery just made me realise im actually doing something great,2,positive
i'm sick too,0,negative
gonna go get in the shower amp then hopefully out to eat at the fat greek,2,positive
ill probably cry when they play time flies siwezi kuwacha rhumba as i dey dancey jagajaga to my raga dem dey feel am,0,negative
well now that school is out and i need to upload these videos to youtube all the chicago vids are almost up in soon,2,positive
wowoo but were una dey see dis money ooooooo am here looking for iphone you are already using pro,0,negative
going to bed my ankle hurts,0,negative
our seo is showing results type sme marketing berkshire we're top good job team,2,positive
these everton players are bastards una don win and una still dey play corners last game,2,positive
oh the joys of the walmart lines in south okc,0,negative
im forced to accept that most of this auntys fans are actually dumb jobless and aimless i mean dont yall have a life the one that baffles me the most is how they exhibit their stupidity with pride shame dey catch me for una o my fellow youths,2,positive
sending out an important message i require more attention than this you know who you are,0,negative
working at 3 am nothing is going right though time for sleep then off to atampt in three hours,0,negative
shey u people are seeing daddy enny now which kain love be this i say goodmorning e no reply i notified him e like my comment he still no reply,2,positive
loooking through thhee freshman yearbook hilarious we all look like little babbiiess,2,positive
i hope so la but it's not confirmed sadly,0,negative
e be like say the cutlass wey dey use carve your head carry your sense commot,2,positive
i don dey reason am,1,neutral
i believe i am in love haha perfect man cute ass style amp a funny personality,2,positive
i can't see most blog updates that i follow on my dashboard why is that i'm missing their post,0,negative
sex is anything that occupies space and hass mass kidding,2,positive
you never answered your dm i sent you i need your info,0,negative
lmao me i no dey even want make dem start am im sure ill get it more this year,2,positive
i want all my friends back,0,negative
hope everything is okay,0,negative
agree and all those hot guys in it made it all the more so,2,positive
ive already boned sef,0,negative
i already like you thanks,2,positive
thank you i just wish i could walk right now,0,negative
shey na wey dey here,1,neutral
i think i'll go to my gran's again today im so sick of being stuck in myself,0,negative
nah why we dey switch up to pidgin or yoruba tori kpe mi o le kpa ra mi,1,neutral
everyone is but me the one wey dey pain me pass na that morning parade they way dem dey wake people up they way dem dey shout on top people head,2,positive
a you are so sweet we're having major issues lots of we need to spend to replace old items boiler and oil tank,0,negative
lmao this na just noodles na but which kain egusi you cook wey dog no go fit chop,0,negative
fresh kehabi opportunity to fornicateactivity dey wey baba go do wey go make baba forget about meim not playing rough play naira,2,positive
went to winners chapel for my friends dedication and im more pumped up for shiloh see ehn you cant be at shiloh and not shake body during praise the praise session is where i show god how thankful i am for the year no shame cos i dey commot slippers like dis,0,negative
controlling my other computer which is in my room now,2,positive
my guy said mefemoi wan buy car transportme thinkingthis guy no get sensecant e see i need moneymy advisegive me the money flex broif you buy the car give driverno ever come cry mefine boi wey wan do hustle wey only werey fit survive,2,positive
e say regain sense we dem don lose am ni,2,positive
asin nor be today game start osufia talk anybody wey fall mugu dem go chop am,2,positive
got a few friends requests on thesims3com i hate those emails really annoying,0,negative
omoh no be lie me as i dey my cousin wey dey gym dey chop pass me how human being go chop super pack and egg come tale nutri milk,1,neutral
remember my parents,0,negative
please oh i wan ask this question can ugandans even read atol because all this scattering una dey scatter them isso unbearable asin eh they arent even saying anything abin them blind as well because there dumpness is certain already chai,2,positive
lmafoooooooooooooooooooooo me wey dey set sanity pad sef,1,neutral
lol wow that hurt pooder,0,negative
we dey go the place later,1,neutral
good morning still feeel like crap,0,negative
e get sth wey dey my mind make nobody insort me abeg but these crotchet mini tops skirts shortsknicker bralette etc una dey wear am comot like to go out with somebody youd wear crotchet crop top and skirt,2,positive
hmm so i saw another b dancer aisha dancing with ciara on snl i recognize true talentreal b fans dohappy mother's day mom,2,positive
is glad the lakers won last night but kinda disappointed that there's no more games to watch,0,negative
i never see am since morning,1,neutral
i used to love that song,2,positive
e too sure me dem for too beat you,2,positive
lol wetin be your own na by the way e check dm yin sir,0,negative
lol tho they no dey spend reach glo wey dey carry all celebs put inside ads wey no dey creative and their network no worst reach glo own,2,positive
burnt my bezel too oh no,0,negative
ah con dey see am like say na only me racksterly dey fuck up since on th oooooooo ayyi its unfair na una costomer care no dey even answer person thats that worst part,2,positive
i never even chop unilorin don release results men i trust don de check their own,2,positive
i'm so glad i get to sleep in late tomorrow,2,positive
egungun be careful na express you dey go ah e don jam am,2,positive
hehe my guy hustle o dem no dey chop fine boy again,0,negative
does ma hair look ok for prom d i hate no hats,0,negative
2 names said i can't get an ipod,0,negative
very exciting stuff i'm taking my mum to get one for her birthday this year she's gonna be 60,2,positive
i don't get why they rerecorded tastes like kevin bacon for the new album and not ulrich firelord it's so much better,0,negative
on top light wey u dey pay fornepa pple don enslave us finish,2,positive
if i like them i will buy them honest,2,positive
oh n mine as is fish finger sarnie plz with coke,2,positive
lucas deleted his twitter,0,negative
just break them and you get an mri overnight worked for me,2,positive
nigerians can look for trouble sha una done go another country show to start una yeye comparison drama allow them enjoy their show abg where una bbn start na wa,1,neutral
by them don de comout,1,neutral
sme pple dnt take it p wen u dnt flow bk too bad im nt of dose pple if u dnt flow back in days im unflowin ya ass,2,positive
m change go remain sef we fit share balance give ghanaians m each change go still remain we go dash beninoise the remain change,0,negative
belle get why e dey for front ooo,2,positive
na when this man won talk e dey lower em mask,1,neutral
i'm not walking in the rain es regnet wie aus eimern schner sommer,2,positive
some opay drivers and too much talk sha so unprofessional we dey express wey trailer dey pass you are telling me about your ex that got pregnant the same time with your wife whats my own na trailer is coming ma pami,2,positive
fat boys like us we no dey rush food na food dey rush us,2,positive
lmao me wey i no dey north i dey go back to that stupid place,0,negative
piata came back last night i am an old cat man,0,negative
e dey do me like make friday just come im tired of here already,0,negative
and dem for don dey hail am from house say the dressing make sense die,2,positive
and it was really quite nice the denser bread offset the cardboard filling but now only white the balance is all wrong,0,negative
sake mi shey u nor see wetin dey front smh,2,positive
with this exchange rate im sure its more than that sef,2,positive
omg this kind next level wey we dey for this nigeria e too much mcb don reduce one year oo now na three years course,2,positive
i seriously work with the worlds greatest staff,2,positive
very cool what are you up to hitting the gym in a bit here and then going down to venice for dinner i think,2,positive
going to be live blogging the session over here hit refresh every now amp again,2,positive
im lucky if i manage to draw thrice a week sef im getting there sha baby steps,1,neutral
better than nodding off when you're quotinquot one lol,2,positive
nah patience baba but me personally i no get that coin patience again maybe when i don over belle full sha,2,positive
sauce and yogurt builderz of course,2,positive
congrats fine people god bless your home na dis kind pictures dem dey make me wan do fast go marry,0,negative
who is doing who i don mumu myself before sha i go still send her money before i came back mama don get belle tragic,0,negative
v tired and am missing liono and betty when did i turn into such a homebody,0,negative
i no drop sisi before i comot but this woman still dey call me dey ask me wetin she go cook good bless yo ma ill insha allah put you in a bigger crib,0,negative
una governor said him don do roads finish wan enter airport gon buy jet,1,neutral
okay bye na aral na e take care twits,2,positive
this time next week i'll be in the bahamas whoohooo,2,positive
i've been working for more than 24 hours now,0,negative
money i just make e don comot to fix fuel pump whats all this na like why god why like why dis,2,positive
my 7 year old bro put on this game show called brain rush i was all quotthis is retardedquot but now i'm really into it,0,negative
yes last night was amazing may god bless you all finland thanks and we hope to see you soon back in finland kiitos,2,positive
buhari son kee hes probably well secured even agbero chairman piking dem na yankee dem dey,2,positive
toronto raptors in the morning west brom in the afternoon na to go find cake and caprisone this night because my mental health is in the potopoto,2,positive
oh what my tutor place is being shutdwn now i have to go some place in db mothereffer who's going to the lakers parade,0,negative
is officially a senior congrats class of 2009,2,positive
loving replace 'god' with 'science' praise science science help us,2,positive
pullin' an allnighter whos wiv me,2,positive
nthn muchmad this damn rain,0,negative
e be like say na me dem cut off,2,positive
even all the celebrities join dey do agbaya dem no fit leave the thing for upcoming like us,2,positive
la hawla i don burn sweet potato all my kitchen don dey smell,2,positive
definitely just failed my exam,0,negative
not feeling well,0,negative
invictus obi aspired to inspire thats why he decided to conspire but now hell have to perspire because plans don backfire fbi don acquire the documents wey dem go use inquire forbes list membership don expire and shame don catch everybody wey dey admire holy moses,2,positive
arghh im soooo tierd dont want to get out of bed need mor sleep i miss my mum,0,negative
some people will see you drinking water and be like bros make me sef drink water na theyll see you eating bros make me sef chop too youll be breathing and they will ask you to buy oxygen for them to breathe too guy chill tf out na,2,positive
hell i'd do it now but wifey hasn't left yet,0,negative
okrika wey pass okrika na me be this check out the quality and design correct top lime this you fit wear go anywhere oya follow the process below slay on budget shop,0,negative
ok now im going 2 go on youtube cuz im bored haha laterzzz,2,positive
as in chemistry hard me sote i even fail am for jamb as an engineering student i still fail am for universitychm and chm as carryover i pass am with e as science student chemistry na my nightmare you see maths and physics e belike weed and beans,2,positive
celebrating papa's day because we both work tomorrow it's supposed to rain all day,0,negative
my broda out with a dope tune but as you dey pop champagne abeg give me some beer so that everybody go dey alright support good musiclink pon his bio,0,negative
me i fit run the aso ebinah my work be that,0,negative
this makeup fit am,0,negative
hmmm apart from me who else never faint since dem born am hmmm how does it feel rt lets know awa sef,1,neutral
back from a quick latenight reunion,2,positive
today is the day low expectations tho,0,negative
oh money where have you gone,0,negative
i updated my blog with my top ten favorite john mayer youtube videos because i was bored,2,positive
it took me a while to figure out how to reply to you hah errr i'm sick as a little bitch,0,negative
lmaooooooo im not watching again biko me wey cry dey hungry before mins into it i don dey cry,2,positive
her name was bree,2,positive
going to pick up rent checks a walk on the beach then to mama's house for lasagna yummy what are you up to,2,positive
abeg make una dey eat well oooh for us in the north we get food slow down on pastries eat more veggies and drink enough water do walks daily dont sit on the couch watching zee world and playing ps we need everyone healthy and fit detox tea will not to every thing,0,negative
you don buy your ticket for s wey go shellle by pm for delta mall,1,neutral
person wey dem done bury for months now,1,neutral
dont mind them let them not do it and lets pray all this will stop in no time they will use cup of rice do election again see ehhnn d thunder dat will fire dem ehn e go pass the one in the flash,0,negative
wahala for who no order grilled catfish from lavonne oo catfish toh gba phd na fried dodo be the follow come dont worryyou can still order for tomorrow o callwhatsapp ota lenuperfectly seasoned steamy hot haiigod na catfish dem go take kidnap me laslas,0,negative
im always serious because if i dont get good grades i basically have no backup plan i no get talent like thatto do skit mbanu someone will now ask me why im always in law library fimile,2,positive
wetin dey happen na bros,1,neutral
ok now i'm up trying to get some work done and this damn tylenol pm is fuckin with me nooo i don't wanna go to sleep anymore,0,negative
looks like is down,0,negative
cleanin my room,0,negative
it's was shot by not me i was driving at the time,2,positive
abeg where una dey see this kind love,0,negative
rema don de vex for boys another saga,2,positive
when dey removed dat babe dey removed the drama from the house,2,positive
the shrubbery and trees situation on the west end of our property is a freakin' disaster lot of deadwood scrap trash,0,negative
listening to quotjust a dreamquot by carrie underwood on my ipod trying to fall asleep night,0,negative
taking pepto like the boss,0,negative
me sef don get my own penandes e choke,0,negative
see wetin lockdown don cause now normally most of those guys no dey do anything for there life before now so dey just take advantage of this lockdown and isolation period to invade people and do there evil work,2,positive
doesn't think she's going to get the only thing she really wants for her birthday,0,negative
just woke up at 4am amp i'm starving so what do i do eat something only 2 go back 2 sleep drink a huge glass of h2o or can i ignore it,0,negative
who tell you say i dey vex my friend how your family send your girl some cool cash na like k,0,negative
i dont even like him sef,2,positive
now this caught my attention ill die dia,0,negative
i'm looking forward to the movie too but that quotceraquot twitter isn't really the actor sorry,0,negative
early momo this monday na fingering dey top naija trend list god abeg oo,1,neutral
eyin mejeeji una be twins wey una no know,1,neutral
so i went to go get some water and i hit my big toe now it's bleeding like crazy somebody help lol,0,negative
why did votto leave i'm worried about this ear infection,0,negative
here we go againn,0,negative
i enjoy late night conversations no matter how awkward they can be at first,2,positive
give it a few mins it takes a little bit,2,positive
na wetin e dey find go medical road be that,1,neutral
masquerade wey say e won dance before say e no de dance again rest jhur,2,positive
transferring some songs to my celphone,2,positive
its a damn shame i don't like chocolate,0,negative
so i just found out i'm not going to pr to see my dad this summer,0,negative
imo i dey follow one babe talk yesterday my head just dey pain me like pretty babe no go dey smart rara,2,positive
onyi youre not getting me i mean my comment was a joke but nah none of them will cry for man sha abeg i dey laugh for here before they think im cray,0,negative
court looked so pretty and that was only one of her dresses ahaha,2,positive
i think i'll go to bed now i'm hungry thoughi'm always hungry,0,negative
yeah getting a sty on the inside of your eyelid turns out to be not so much fun ouchie,0,negative
going to my neighbor's graduation still raining,0,negative
mornig twitterland uploading pics need to go to school,0,negative
gillette today for a new england revolution game go revs,2,positive
o can't believe i didn't stay to meet the shanklin freak show thye mailed us saying they wanted to meet us but we were'nt there,0,negative
atleast try follow back na make i fit dey steal some ideas from your tl before i come collect the soap thank you sir,0,negative
na when you break up with babe some of your guys go begin tell you she been no even fine sef what did you even see in her una de craze so yall knew and didnt tell me,2,positive
lol at that waffle pic the corn flakes were amusing too still awake and i have a headache,0,negative
that place na for bigger boys table water sef cost,2,positive
haha hey you were watching f1 at silverstone nice race but button didn't win in england bad times xxx,0,negative
ur now going to have 7 yrs of bad luck sorry,0,negative
right you're wrong but thanks for playing,2,positive
3pm and its only 9,0,negative
actually is sunburned,0,negative
broda he just he like say make person go meet baba say make him do level for person make you con dey make mouth for street not knowing say some people way no talk way just dey look you get wetting them fit do you so tay the person no go fit carry one hand self,2,positive
e choke help the ministry abeg,0,negative
thanks for the well wishes and you will like a big ass guy to help you in therapy and you will love it hahahaaa,2,positive
it's funny cause none of my followers know what coona is so i'll tell ye 4 days of riding in cold as hell coonabarabran in north west,2,positive
its only when im talking to someone i like ill now be slow hell now think im a mumu,2,positive
today wey i say make i stay house my mama don list like different things wey i go cook,2,positive
im majorly exhausted but still have to clean the kitchen do the dishes clean my bathroom and take a shower before going to bed,0,negative
just about to watch a recorded bgt final as a i couldn't watch it last night,0,negative
which one is behind again loool who dis prity boy sweetie do u ave a behind to go wit dat face,0,negative
customer ill like to rewig my old wig and change it to a blonde bob me say no more na the work wey we dey do,0,negative
e all the way,1,neutral
of course hehee live the manga tho i haven't read all of em' one of the best shojo's ever,2,positive
i think im no longer omo iya e again oooo cos you just dey air me,2,positive
but it's all dirty now,0,negative
ben arfa na petty g see as e pain presido,2,positive
not im school today yayy bt jt have to study not cool,0,negative
please listen to shane amp shane's quotbegquotthe music is incredible and of course the words kinda have something to say too,2,positive
na wetin them talk na,1,neutral
people wey no get money dey para for person wey get billions social media dey give some people mind sha tf,2,positive
this brhoe dey happy say he dey always do raw with every girl my condolences to all the babes sha,2,positive
i am also happy to help people doing research that includes my cartoons,2,positive
omo na wetin be all this one na gig don finish again wey na monday afternoon i suball this isps tho,2,positive
guy why u dey na dey say handsome happy men and beautiful gurls only say na u and shoki shitta collect beating together,2,positive
o demi's new album cover wow it is gorgeous,2,positive
yep it has really really fix my mood,2,positive
thanks i liked it very much,2,positive
traditions can be crazy yo make we bury person make grown men fit stop dey cry una say make we dance around am,2,positive
ill tired and fed up,0,negative
r1 awful now for the knockout outclassed i'm afraid time for to retire,0,negative
project star trekup my lj has commenced,2,positive
sooooo happy right now i lt3 my old high school friends miss the boy already though,0,negative
eu sei cry haeiohohaosho,0,negative
just bit my tongue,0,negative
i need a hug today,0,negative
i'm sorry it sucks i can't get spotify free i would never stop you but i just got 5 links from 3 different people it's crud,0,negative
really cold weatherdissapointed,0,negative
congrats on making orchestra that's really awesome,2,positive
na to return this puppy i don waste money abeg who wants a german shepherd with like k naira,0,negative
okayyy so whereeee is everyone here we go again,0,negative
larpota i knw say u knw wetin u de do but i fit curse u bcos of this lenglet oooo lenglet de use juju for all of una ni,2,positive
i've started making up some little packs of goodies for my etsy shop update in june while watching tv tonight,2,positive
back in uk waiting for lazy gatwick night staff luggage please,0,negative
ssa aiye happy birthday bro just as you are celebrating this years birthday in a new position so shall you celebrate next year in a even better position month don end o wey my share of the salary na i have been doing all pa duties o,0,negative
you've got to be kidding me,0,negative
let me know how you like it it didn't get good reviews,0,negative
so we no dey take jokes na just drink beer comot,1,neutral
loving dis song already omon na to dey play am everywhere oh dis is a bomb oh,0,negative
umm clears throat what about my sign,0,negative
on the long journey home excited for the future hello june san marcos tonight be in austin tomorrow afternoon,2,positive
my favorite part of the tonight show w jay leno is jaywalking loved it will miss it,0,negative
chai this government is not wise at all rubberband wey obasanjo stretch small yaradua stretch am small give goodluck him too stretch am as e take dey come buhari don go cut am it took many nigerians to go through this terrible times to realize we never had a government,2,positive
lmao i just remembered akah and claire so as light no dey now how dem dey store their breast milk,2,positive
what about aporkalype now for the made for tv movie,2,positive
where do u buy ur longrich toothpaste abi una no wan carry better toothpaste brush una teeth with longrich toothpaste say good buy to teeth extraction and pains toothpaste g g delivery available n lagos,2,positive
note even grey never mind what did i do with jew boy's number,0,negative
there is something i want to show you nne nu girl you no need delaying you dey reject my love abumsim apenu when you dancing kukere e dey enter my body baby nene omalicha my baby my boo boo my love for you confirm ohh eh,0,negative
i actually cannot stay up late and not eat sad part is i enjoying watching movies at night but i no wan dey chop like this,2,positive
really would love to get sister locs but im too broke like way too broke for that i shouldnt even be thinking about it k don comot from my account already just thinking about sister locs,1,neutral
no be this laycon wey lie on nengis laos and told her to play with that his yeye dada nengi just looked at him and be like u are not serious at all this boy sha wetin dey hungry him,1,neutral
when i say ah get sugar mama na person and body like this any other na over the bar e choke,0,negative
eating dinner with tubby he doesn't want any cow's tongue,0,negative
i toast u and u say no u ask for money i say no or i didnt respondu con dey vex no b persin wey gain add mission dey pay sch fees oya u self reason am nah,2,positive
dietday1 philly light with fracking wholemeal pittafrack well at least watching 'the machinist' will cheer me up on second thoughts,0,negative
watched the movie up tonight it was adorable didn't get to watch it in 3d though,0,negative
na dem dey sweet pass,0,negative
this smokey jollof rice na harvard standard ahanhn,0,negative
st andrews is scaring me,0,negative
but come oo you want us to retweet till it get to ceec n leo this one dat u fine like dis and body banging see standing bres go wear deeper life cloth or abaya come st den we can allow leo see n wish u have a good one,0,negative
i'm going to leave small amp sharp objects on the floor amp use quotfuckquot in every sentence,2,positive
secret valentine we the kings,2,positive
mummy ire naso naija be ooo when u r hungry not even ur family is dere for u but wen u blow and become rich and famous that uncle and aunty wey no help u go dey shout up and down say shes my daughter inside life,2,positive
guy wetin be this you look like your holding in shit wey wan drop,2,positive
once pastor do naming he hands over the pikin bubu don do hin own na abi how u see am,1,neutral
i'm testing feel free to test,2,positive
cruisin w to a li cari charity event everyone follow her,2,positive
no refunds but they do retrieve accounts takes like a week just hoping the thief doesn't use hacks or then it's permaban,0,negative
don't get me startednext yr will be the big 3 0 for memy 20s are a blur,0,negative
me i don send out deliveries already i dey bed dey enjoy ac come let me employ you to be frying puff puff,2,positive
wahala don dey like this oh,0,negative
craving a bubbble bath with pink champagne dont think we have any champs tho,0,negative
oh man you hardass x3,2,positive
majorca mate nice and hot,2,positive
god what a cheery chat has he somehow can back into the news i know about vera drake hmm not pleasant x,0,negative
today is for dumebi i like d jam die i nr know wetin i dy do o but i know im dancing laff me make i block u a diff kinda tailor swag tailor tailor wey nr dy suffer,0,negative
omo don jazzy na fine boy o see that don jazzy and aj advert with glo first,0,negative
bros this ur counting don dey enter half a million oko muma mu fara ne,1,neutral
between yesterday and today sef,1,neutral
i disagree o exactly what i said days ago in a table tennis game at a pastor friends home and pastor with his friends played me like pro dem no even allowed me enjoy d game at all pst called me yesta morning to ask wen im coming i said very soon but i no gree show,2,positive
world is a scary place brother just talked to me about the texas syndicate and how predominant they are,0,negative
again picking another outfit for another horrid day and for my speechu know idkidc anymore i wish troy wasn't going for vp,0,negative
another sad morning today my dad is going to go to la i will miss him,0,negative
lol i never knew u could search someone's namethanks,2,positive
i was jejely trying to start something with one and casually babe mentions her boyfriend see i don tire bross make this rubbish corona just stop make i go dey shoot my film i don tire,2,positive
can't find any of my bows,0,negative
all my friends are in different area codes and time zones,0,negative
is bored someone text me,0,negative
maybe that's the problem,0,negative
my broda na so e be when u sing along dem go say u dey form sey make u play soapie im like what happened to some lay back relaxed,0,negative
i hate watching romantic comedies by myself when's my romantic comedy gonna start,0,negative
bros like this abeg make una remain small for them na haba,2,positive
almost there say goodbye to the blonde,0,negative
do small giveaway na just to celebrate the ferrari with us your loveable cupcakes na,0,negative
hope it gets fixed too hot weather sucks drink ice water or something to stay cool,0,negative
mufasa warriors or the ocean hahahahahaha,2,positive
spending as much time with the puppies as i can since today is my last day with them,0,negative
gah we've now crammed so much into clover we're getting outofmemory exceptions,0,negative
cool dude nothing that exciting here looking at the radar it looks like i won't get much excitement either,0,negative
eating a very late dinner pizza yummy i love vacation time sleeping until 11am and watching tv hubbie is already complaining,0,negative
no any better na one bus e go take if better de,1,neutral
sprint network still not cooperating no pics tweeted tonight either,0,negative
salamaz i can even play around with the colors may parang palette sa wordpress theme na yun e go experiment with yours,2,positive
im gaining weight aswear na mosquitoes dey suck am back,2,positive
i think that my lovely brother should take me and his lovely sister to old town for some dinn dinn amp margaritas,2,positive
i started at 1550 and reached the finish line around 208 later quite proud of myself i must say,2,positive
today's a big day,2,positive
i saw the message you sent yesterday,1,neutral
how have i not been following you sowrong my bad,0,negative
i use vmkfstools i to clone the disk to a different vmfs datastore vm had a snapshot on a small vmfs,0,negative
its asikwa na for tree top i go dey de blow my oja,1,neutral
bored i wish people would answer me back,2,positive
i totally waved as some guy i thought was you this morning at the beach,0,negative
you go follow go wen he wants that thing,0,negative
i need suggestions abeg na which country for this africa go make sense if person wan relocate im genuinely tired of nigeria at this point our relationship is now toxic and abusive because i fucking want out i dont like it here anymore,1,neutral
are they harassing you again,0,negative
have emailed you,2,positive
rudd should keep it it offline hence my surprise virgo's being kloset kinksters i'm sun virg with virg in 4 other bits,2,positive
pens better win critique writing time,0,negative
ps thought it was a good review tho and will prob see it,2,positive
thats why i hate maths and anything calculation like wetin we dey find wey we no lost wettin we dey arrange wen we no scatter,2,positive
hardly some of my furniture is being shipped from who knows where and is backordered i may cancel and shop local,0,negative
very good price,2,positive
here's a shot of me baps they don't taste as nice as i thought they would,0,negative
i'm trying to show how awesome woopra is help me by going to right now thanks,2,positive
cold weather and then warm with cold wond weather make me feel not weel arhhhh,0,negative
failure sobs my mom is against buying stuff online,0,negative
were the ones who made you x,2,positive
in manayunk at the wall rode the course this morning great ridechillin' w saswata and josh great day,2,positive
guy like us no dey look for love na love dey rush the polytechnic ibadan,0,negative
romance without finance is nuisance abeg imagine dating someone who cant call you and ask you to take two weeks leave so you guys can go on baecation poor people have no need looking for love abeg carry person daughter dey soak garri,2,positive
na we wey chop fable still chop this one no wonder we nor too bright ir ni wn fi configure brain fun wa,2,positive
aaaah wetin na na help i wan help ooo,0,negative
a girl ear infections are so painful,0,negative
goodnight ppl i have work at 8 only a coupl hours of sleep though i'm off at one omg,0,negative
i will next year it'll go by fast again though i need to start to research colleges again,0,negative
you sabi cook you sabi cook but you sabi make pap,2,positive
good morningmidday nation formula one in one hour,2,positive
i submitted the form already,1,neutral
some warm pakodas and cool chutney would be nice right about now,2,positive
listening to jva remix of surrounded by light nice remix,2,positive
wizkid fc i de call on all of una to help stream my music abeg me sef na fc too,2,positive
oh pity but there are some great brush cleaner who could maybe do the trick,0,negative
person wey dey support club wey copa dey ray be like world cup to,0,negative
lol but the number dey plenty if we dey keep am buck some goons go even dey help them select cloth and hair color preference,1,neutral
na today e don tey wey sand don dey sock water you do anyhow you go see anyhow ooo,0,negative
talking to abby,2,positive
a e in math ' i cry its fcking shit cause that means that i have only a d in the attestation fuck,0,negative
dem dey drag you like tiger gen them con drag me join,2,positive
im drake dem no born me well to be like kanye west at lagos fest dem go slap me for back steal my phone for front,2,positive
dear mike abeg wetin you dey sing,2,positive
we wan hail fola e don receive alert kapam,0,negative
i don't know how to use twitter and reply to erika foy,2,positive
udah ku follow balik,2,positive
e don tey wey mosquitoes bite me like this and the night is still long and full of terrors,2,positive
have fun in hawaii ampyou know it will be more fun haha love ya girl keep up the awsome work,2,positive
did great at the performance at san antonio its raining and we might not in to fiesta texas,0,negative
im really happy,2,positive
wish i was sleeping still,0,negative
as in ennnn i had to learn it too so e go balance,1,neutral
make me sef still experience am,0,negative
i'm enjoying a minivacation with my husband in la jolla,2,positive
letting steve know that nobody cares,2,positive
ew that was just wrong,0,negative
they're really good haah but my ears hurt they play too loud,0,negative
its got to be the brits what other nation goes all out for one at the first sight of the sun,2,positive
just landed in plymouth next stop newquay just waiting to take off again,2,positive
you know how i'm into gags found this,2,positive
ahhh wawa i miss wawa i could go for some diet lemonade tea right now,0,negative
simi you don chop block ehen please abeg when are we going out biko,2,positive
play for me one day just me,2,positive
ive listen to a song 274 times since last week,2,positive
needs some tlc,0,negative
watching incrediable hulk,2,positive
watching stuck in the suburbs,2,positive
and they're thinkin about getting us uniforms and in second period we talked about how we all wouldn't mind having the hogwarts uniforms,2,positive
these internet service providers are extorting us they really are we spend so much on data and we never complain poor internet outrageous tariffs like say na straw una dey use draw my internet all the time gb off like that smile una no do well o,2,positive
my problem with uniben was the level of washing you go see where strong man go dey hail you wey no be anything master master your boy is loyal my chairman i greet you oga carry your number status comot for here before dem follow off me,2,positive
3 little birds pitch by my door step singing sweet songs of melodies pure amp true sayin dis is my message 2 you dont worry about a thing,2,positive
shit rainyseason is here and im friggin scared of thunder guess i wont be able to sleep tonight,0,negative
i'm really liking twitter now no twitter,0,negative
is hating having to work indoors in this gorgeous weather,0,negative
na the witchcraft part omo e just dawn on me say true dem don turn black witches o,2,positive
off to starbucks to do some work,2,positive
wisdom tooth growing and boy does it hurt mostly lazy day i love days off,0,negative
new glee episode on september 23rd way too long of a wait,0,negative
i know aye cos i didnt get there in time eh next time lol,0,negative
how do you send a fresh dm without it being a response and why only 2 t's in your twitter would the real twitter be mad,0,negative
didnt like angels and demons it was,0,negative
rumours os 3 being released when apple employees get into work 9am therefore 5pm uk time,0,negative
oreo was adopted by another family,0,negative
today feels like it's been about a month long the next nine days are going to be about an eternity long hope i sleep in tomorrow,2,positive
i think i'm gonna be sick,0,negative
na dem please give me some more time me okay sir na dem im even working on a project and might wanna have you on board me nooo im very busy at the moment just pay this one first,2,positive
having to block my debit card because i'm sure there's been fraudulent activity on it bugger,0,negative
on a related note had to use it because i use the beginning of big gay al's quoti'm superquot as my messaging sound it's awesome,2,positive
all are taken dear,0,negative
well not particularly 'nite,2,positive
am yet to be a mother na i shock self wen i come online come see happy mothers day women wahala too much jorhow many times wey dey celebrate one tin,2,positive
today na today see as them dey drag men and women like baby generator if you don get small inconvenience with any twitter babe fear go hold your penis today,2,positive
i was sacred for my life when i fell there was a car coming right at me areseros,0,negative
as i dey like this na like say make i just dey drive go elegushi straight just dey till like,0,negative
them dey the original meetin na when d guy back out na him don p plan without them,1,neutral
work is shit,0,negative
na wen soup hot na im you take da chop am,1,neutral
loving monday night meatballs starring the weekend's barbecued chicken grilled pork belly kielbasa corned beef and beef steak,2,positive
tammy tanusagarn not playing wimbledon this year her dad now helping my son,0,negative
the result of which i'm living in next year haha sorry it's so late goodnight,0,negative
i was hoping you'd say ''preach it sistah'',2,positive
a have a feelin am gettin blocked off this soon for tweeting to much,0,negative
just wanted to say the youngstown girls miss you amp what happened to tell it like it is on itunes cant find it,0,negative
i hope we made the coffee right so tht we dont get yelled at eeek,0,negative
dem evict am e still dey do i love you tueh god forbid,2,positive
me neither but it's no longer about what we want it's about fairness and fairness is whatever government says it is,0,negative
dear nick jonas please teach me how to play the glockenspiel that is just about the coolest instrument name ever,2,positive
no i don't mind but send me a link too okay i'll write something up on my blog too and link back,2,positive
she na guy b dat oooo even though him don madt,2,positive
